BOOK_ID,FILENAME,LIBRARIES,TITLE,AUTH_LAST,AUTH_FIRST,AUTH_ID,WRITTEN_AS,PUBL_CITY,PUBLISHER,PUBL_DATE,SOURCE,NATIONALITY,GENRE,CLEAN?,GENRE_2,BESTSELLER?
2225,00002225.txt,32,Openings in the old trail,Harte,Bret,A_01577,,New York,"""McKinlay, Stone & Mackenzie""",1902,g,American,REAL,c,,
2230,00002230.txt,30,The Cromptons,Holmes,Mary Jane,A_01681,,New York,G.W. Dillingham Co.,1902,g,American,,,,
2233,00002233.txt,443,The Mississippi bubble,Hough,Emerson,A_01701,,Indianapolis,Bowen-Merrill Co.,1902,g,American,,,,YES
2234,00002234.txt,462,The Kentons,Howells,William Dean,A_01716,,New York/London,Harper & Bros.,1902,g,American,REAL,c,,
2236,00002236.txt,249,Melomaniacs,Huneker,James,A_01737,,New York,Charles Scribner's Sons,1902,g,American,,,,
2237,00002237.txt,62,The Strollers,Isham,Frederic Stewart,A_01760,,Indianapolis,Bowen-Merrill,1902,g,American,,,,
2238,00002238.txt,86,The wings of the dove,James,Henry,A_01780,,,Westminster : A. Constable & Co.,1902,g,American,,c,,
2241,00002241.txt,26,Audrey,Johnston,Mary,A_01828,,Boston,Houghton Mifflin Co.,1902,g,American,,,,YES
2244,00002244.txt,45,A daughter of the Sioux,King,Charles,A_01908,,New York,Hobart Co.,1902,g,American,,,,
2246,00002246.txt,125,Heralds of empire,Laut,Agnes C.,A_02000,,New York,D. Appleton & Co.,1902,g,American,,,,
2252,00002252.txt,115,The thrall of Leif the Lucky,Liljencrantz,Ottilie A.,A_02074,,Chicago,A. C. McClurg & Co.,1902,g,American,,,,
2254,00002254.txt,31,The love story of Abner Stone,Litsey,Edwin Carlile,A_02095,,New York,A.S. Barnes,1902,g,American,,,,
2256,00002256.txt,35,Children of the frost,London,Jack,A_02113,,New York,Regent Press,1902,g,American,REAL,c,NAT,
2257,00002257.txt,130,Letters from a self-made merchant to his son,Lorimer,George Horace,A_02124,,Boston,"""Small, Maynard & Co.""",1902,g,American,,,,YES
2261,00002261.txt,51,Dorothy Vernon of Haddon Hall,Major,Charles,A_02211,,New York/London,Macmillan Co.,1902,g,American,,,,YES
2262,00002262.txt,82,Emmy Lou,Martin,George Madden,A_02254,,New York,Grosset & Dunlap,1902,g,American,,,,
2264,00002264.txt,149,Castle Craneycrow,McCutcheon,George Barr,A_02321,,Chicago,Herbert S. Stone & Co.,1902,g,American,,,,
2267,00002267.txt,67,Rockhaven,Munn,Charles Clark,A_02507,,Boston,Lee & Shepard,1902,g,American,,,,
2273,00002273.txt,66,Avery,Phelps,Elizabeth Stuart,A_02725,,Boston/New York,Houghton Mifflin Co.,1902,g,American,,,,
2275,00002275.txt,59,Red Saunders,Phillips,Henry Wallace,A_02732,,New York,"""McClure, Phillips & Co.""",1902,g,American,,,,
2279,00002279.txt,237,Lavender and old lace,Reed,Myrtle,A_02865,,New York,Grosset & Dunlap,1902,g,American,,,,
2285,00002285.txt,75,Francezka,Seawell,Molly Elliot,A_03074,,Indianapolis,Bowen-Merrill Co.,1902,g,American,,,,
2289,00002289.txt,318,The fortunes of Oliver Horn,Smith,Francis Hopkinson,A_03173,,New York,Charles Scribner's Sons,1902,g,American,,,,
2294,00002294.txt,474,The two Vanrevels,Tarkington,Booth,A_03336,,New York,"""McClure, Phillips & Co.""",1902,g,American,,c,,YES
2296,00002296.txt,30,Chiquita,Tileston,Merrill,A_03386,,Chicago,.S.A. : Published by the Merrill Co.,1902,g,American,,,,
2299,00002299.txt,50,The blue flower,Van Dyke,Henry,A_03450,,New York,Grosset & Dunlap,1902,g,American,,,,YES
2304,00002304.txt,632,The valley of decision,Wharton,Edith,A_03582,,New York,Charles Scribner's Sons,1902,g,American,REAL,c,,
2305,00002305.txt,131,The blazed trail,White,Stewart Edward,A_03604,,New York,Grosset & Dunlap,1902,g,American,,,,
2309,00002309.txt,306,The Virginian,Wister,Owen,A_03681,,New York/London,Macmillan Co.,1902,g,American,REAL,c,,YES
2310,00002310.txt,28,The dragon of Wantley,Wister,Owen,A_03681,,Philadelphia,Lippincott,1902,g,American,REAL,c,,
4816,00004816.txt,348,The king of the mountains,About,Edmond,A_00008,,New York,P.F. Collier & Son,1902,k,French,,,,
4817,00004817.txt,116,Typhoon,Conrad,Joseph,A_00717,,New York/London,G.P. Putnam's Sons,1902,k,British,,,,
4818,00004818.txt,118,The hound of the Baskervilles,Doyle,Arthur Conan,A_00990,,New York,"""McClure, Phillips & Co.""",1902,k,Scottish,,,,YES
2032,00002032.txt,317,D'ri and I,Bacheller,Irving,A_00117,,Boston,Lothrop Pub. Co.,1901,g,American,,,,YES
2047,00002047.txt,114,Lazarre,Catherwood,Mary Hartwell,A_00588,,Indianapolis,Bowen-Merrill Co.,1901,g,American,,,,
2050,00002050.txt,138,The marrow of tradition,Chesnutt,Charles W.,A_00635,,Boston,Houghton Mifflin Co.,1901,g,American,REAL,c,,
2056,00002056.txt,204,Marietta,Crawford,F. Marion,A_00778,,New York/London,Macmillan Co.,1901,g,American,ROM,,,
2058,00002058.txt,253,In the fog,Davis,Richard Harding,A_00876,,New York,R.H. Russell,1901,g,American,,,,
2076,00002076.txt,323,The portion of labor,Freeman,Mary Eleanor Wilkins,A_01254,,New York,Harper & Bros.,1901,g,American,,c,,
2080,00002080.txt,153,Under the skylights,Fuller,Henry Blake,A_01277,,New York,D. Appleton & Co.,1901,g,American,,c,,
2090,00002090.txt,34,Westerfelt,Harben,Will N.,A_01539,,New York/London,Harper & Bros.,1901,g,American,,,,
2092,00002092.txt,185,Under the redwoods,Harte,Bret,A_01577,,Boston/New York,Houghton Mifflin Co.,1901,g,American,REAL,c,,
2099,00002099.txt,279,The sacred fount,James,Henry,A_01780,,New York,Charles Scribner's Sons,1901,g,American,REAL,c,,
2106,00002106.txt,51,The transfiguration of Miss Philura,Kingsley,Florence Morse,A_01914,,New York/London,Funk & Wagnalls Co.,1901,g,American,ROM,,,
2115,00002115.txt,52,The puppet crown,MacGrath,Harold,A_02179,,Indianapolis,Bowen-Merrill Co.,1901,g,American,,,,YES
2119,00002119.txt,195,Graustark,McCutcheon,George Barr,A_02321,,Chicago,H.S. Stone & Co.,1901,g,American,,,,YES
2121,00002121.txt,38,The road to Frontenac,Merwin,Samuel,A_02382,,New York,"""Doubleday, Page & Co.""",1901,g,American,,,,
2124,00002124.txt,70,The pines of Lory,Mitchell,John Ames,A_02429,,New York,Life Pub. Co.,1901,g,American,,,,
2141,00002141.txt,46,Dwellers in the hills,Post,Melville Davisson,A_02784,,New York/London,nd G.P. Putnam's Sons,1901,g,American,,,,
2147,00002147.txt,48,What can she do,Roe,Edward Payson,A_02950,,New York,P.F. Collier & Son,1901,g,American,,,,
2148,00002148.txt,60,That girl Montana,Ryan,Marah Ellis,A_03000,,Chicago,"""Rand, McNally""",1901,g,American,,,,
2152,00002152.txt,122,King Midas,Sinclair,Upton,A_03151,,New York,Funk & Wagnalls Co.,1901,g,American,REAL,c,NAT,
2156,00002156.txt,62,A soldier of Virginia,Stevenson,Burton Egbert,A_03261,,Boston,Houghton Mifflin Co.,1901,g,American,,,,
2157,00002157.txt,69,The Morgesons,Stoddard,Elizabeth,A_03276,,Philadelphia,H.T. Coates,1901,g,American,,,,
2159,00002159.txt,46,Ten boys from Dickens,Sweetser,Kate Dickinson,A_03321,,New York,Harper & Bros.,1901,g,American,,,,
2167,00002167.txt,26,Patty Fairfield,Wells,Carolyn,A_03562,,New York,Grosset & Dunlap,1901,g,American,,,,
4813,00004813.txt,196,The man from Glengarry,Connor,Ralph,A_00716,,Chicago/New York,etc. F.H. Revell Co.,1901,k,Canadian,,,,
4814,00004814.txt,239,Kim,Kipling,Rudyard,A_01919,,London,Macmillan Co.,1901,k,British,,,,
4815,00004815.txt,266,The right of way,Parker,Gilbert,A_02651,,New York/London,Harper & Bros.,1901,k,Canadian,,,,YES
1834,00001834.txt,58,The transgressors,Adams,Francis A.,A_00015,,Philadelphia,Independence Pub. Co.,1900,g,American,,,,
1836,00001836.txt,517,The reign of law,Allen,James Lane,A_00048,,New York/London,Macmillan Co.,1900,g,American,,,,YES
1840,00001840.txt,86,Senator North,Atherton,Gertrude Franklin Horn,A_00099,,New York/London,J. Lane,1900,g,American,,,,
