"ID","Category","Language","Genre","Genre2","Pubdate","Author_Last","Author_First","Work_Title","Translation","PubHouse","Prize","WinnerShortlist","Author_Gender","Author_Nationality","token_count","total_characters","protagonist_concentration","avg_sentence_length","avg_word_length","tuldava_score","event_count","speed_avg","circuitousness","speed_min","volume","goodreads_avg","total_ratings","goodreads_URL","Probability1P"
"2014_Phillips,Carly_DaretoDesire_ROM.txt","FIC","English","ROM","",2014,"Phillips","Carly","DaretoDesire","","","","","F","US",71172,23,0.2877059569,13.0710743802,4.101089835,3.2534287936,4630,-2.249,0.30881,-2.5578,-3.0007,3.96,6008,"https://www.goodreads.com/search?q=+Dareto+Desire",0
"2014_Picoult,Jodi_LeavingTime_MY.txt","FIC","English","MY","",2014,"Picoult","Jodi","LeavingTime","","","","","F","US",162200,56,0.1344690105,15.7567515057,4.0629277873,3.4973796503,7574,-2.3135,0.24219,-2.5557,-3.1134,3.97,157521,"https://www.goodreads.com/search?q=Jodi+Picoult+Leaving+Time",1
"2014_Pisani,Elizabeth_IndonesiaEtc_NF.txt","NON","English","MIX","",2014,"Pisani","Elizabeth","Indonesia","","","","","F","",155115,68,0.1058358061,21.4930026327,4.5010519273,4.476324931,4545,-2.2545,0.15227,-2.4068,-2.9398,4.19,2457,"https://www.goodreads.com/search?q=Elizabeth+Pisani+Indonesia",1
"2014_Poehler,Amy_YesPlease_ME.txt","NON","English","MEM","",2014,"Poehler","Amy","YesPlease","","","","","F","",87002,65,0.0718711276,15.8994883041,4.1095991698,3.6237922827,2036,-2.2064,0.1821,-2.3885,-2.8294,3.84,481060,"https://www.goodreads.com/search?q=Amy+Poehler+Yes+Please",1
"2014_Portwood,Amber_NeverTooLate_ME.txt","NON","English","MEM","",2014,"Portwood","Amber","NeverTooLate","","","","","F","",55492,6,0.6459627329,17.9295638126,3.8849636037,3.5900909263,1265,-2.5183,0.078339,-2.5967,-2.9982,3.45,1027,"https://www.goodreads.com/search?q=Amber+Portwood+Never+Too+Late",1
"2014_Prins,Nomi_AllthePresidentsBankers_HIST.txt","NON","English","HIST","",2014,"Prins","Nomi","AllthePresidentsBankers","","","","","F","US",196893,170,0.0533931119,27.2553986711,4.9658950608,5.278962881,2749,-2.3257,0.12094,-2.4466,-3.0396,4.08,433,"https://www.goodreads.com/search?q=+Allthe+Presidents+Bankers",0
"2014_Prose,Francine_LoversattheChameleonClubParis1932_CT.txt","FIC","English","NYT","",2014,"Prose","Francine","LoversattheChameleonClubParis1932","","","","","F","US",171075,70,0.1735112936,16.191084611,4.3448909639,3.8482653263,6049,-2.2734,0.21764,-2.4911,-3.0616,3.62,4922,"https://www.goodreads.com/search?q=+Loversatthe+Chameleon+Club+Paris1932",1
"2014_Pryor,Mark_TheBloodPromise_MY.txt","FIC","English","MY","",2014,"Pryor","Mark","TheBloodPromise","","","","","M","UK",112211,45,0.3898954704,14.4825761487,4.1192976244,3.4152617933,5085,-2.2417,0.27982,-2.5215,-3.0009,3.95,1496,"https://www.goodreads.com/search?q=Mark+Pryor+The+Blood+Promise",0
"2014_Pryor,Mark_TheButtonMan_MY.txt","FIC","English","MY","",2014,"Pryor","Mark","TheButtonMan","","","","","M","UK",107840,31,0.4203140662,14.8050521691,4.1213153353,3.4157364576,6267,-2.2272,0.28016,-2.5074,-2.9858,3.79,1347,"https://www.goodreads.com/search?q=Mark+Pryor+The+Button+Man",0
"2014_Quindlen,Anna_StillLifewithBreadCrumbs_CT.txt","FIC","English","NYT","",2014,"Quindlen","Anna","StillLifewithBreadCrumbs","","","","","F","US",82261,29,0.3574782025,18.636384232,4.1894300222,3.8859532934,3191,-2.3693,0.13784,-2.5072,-2.952,3.66,49923,"https://www.goodreads.com/search?q=+Still+Lifewith+Bread+Crumbs",0
"2014_Qureshi,Nabeel_SeekingAllahFindingJesus_ME.txt","NON","English","MEM","",2014,"Qureshi","Nabeel","SeekingAllahFindingJesus","","","","","M","",95157,43,0.1562370493,17.1299729973,4.3621143648,3.9608460997,2281,-2.1188,0.14633,-2.2652,-2.7565,4.5,25833,"https://www.goodreads.com/search?q=Nabeel+Qureshi+Seeking+Allah+Finding+Jesus",1
"2014_Rahman,ZiaHader_IntheLightofWhatWeKnow_CT.txt","FIC","English","NYT","",2014,"Rahman","ZiaHader","IntheLightofWhatWeKnow","","","","","M","Bangladesh/UK",219416,77,0.2325134512,18.0144499179,4.2483668006,3.9701639818,6914,-2.239,0.20022,-2.4393,-3.089,3.66,4281,"https://www.goodreads.com/search?q=+Inthe+Lightof+What+We+Know",1
"2014_Raimondo,Lynne_DantesPoison_MY.txt","FIC","English","MY","",2014,"Raimondo","Lynne","DantesPoison","","","","","F","US",106631,52,0.1265746851,16.3619763695,4.1925606385,3.6894687247,4390,-2.317,0.2353,-2.5523,-3.0134,3.73,142,"https://www.goodreads.com/search?q=Lynne+Raimondo+Dantes+Poison",1
"2014_Raine,Alice_TheDarknessWithinHim_ROM.txt","FIC","English","ROM","",2014,"Raine","Alice","TheDarknessWithinHim","","","","","F","UK",108670,16,0.6249251049,19.9797756941,4.1767339481,4.0040189872,8457,-2.4861,0.18897,-2.6751,-3.1363,3.81,2482,"https://www.goodreads.com/search?q=Alice+Raine+The+Darkness+Within+Him",1
"2014_Rakoff,Joanna_MySalingerYear_NF.txt","NON","English","MIX","",2014,"Rakoff","Joanna","MySalingerYear","","","","","F","",94946,40,0.1621621622,15.2670847403,4.1610739993,3.4794269626,4502,-2.2687,0.26385,-2.5326,-2.9727,3.76,9581,"https://www.goodreads.com/search?q=Joanna+Rakoff+My+Salinger+Year",1
"2014_Reade,Amy_SecretsofHallsteadHouse_MY.txt","FIC","English","MY","",2014,"Reade","Amy","SecretsofHallsteadHouse","","","","","F","US",98199,18,0.2578512397,14.5264792899,4.0471443804,3.3862376464,6773,-2.2054,0.29313,-2.4985,-2.9999,3.65,992,"https://www.goodreads.com/search?q=+Secretsof+Hallstead+House",1
"2014_Reichs,Kathy_BonesNeverLie_MY.txt","FIC","English","MY","",2014,"Reichs","Kathy","BonesNeverLie","","","","","F","US",111044,65,0.1150149155,9.6342182891,4.3332416197,2.8800121399,6211,-2.2293,0.21287,-2.4422,-2.9196,4.02,17164,"https://www.goodreads.com/search?q=Kathy+Reichs+Bones+Never+Lie",1
"2014_Richards,DouglasE_QuantumLens_SF.txt","FIC","English","SF","",2014,"Richards","DouglasE","QuantumLens","","","","","M","US",133749,33,0.2287249925,14.1503385527,4.2848468096,3.5798799751,5167,-2.2159,0.22967,-2.4455,-2.9842,4.05,4861,"https://www.goodreads.com/search?q=+Quantum+Lens",0
"2014_Richardson,HeatherCox_ToMakeMenFree_HIST.txt","NON","English","HIST","",2014,"Richardson","HeatherCox","ToMakeMenFree","","","","","F","US",137875,111,0.0927703135,27.630260521,5.0722943794,5.5229614318,1749,-2.3091,0.1184,-2.4275,-2.9344,4.32,10763,"https://www.goodreads.com/search?q=+To+Make+Men+Free",0
"2014_Rickstad,Eric_TheSilentGirls_MY.txt","FIC","English","MY","",2014,"Rickstad","Eric","TheSilentGirls","","","","","M","US",117099,52,0.3001430615,11.7134140242,4.2148052879,3.0971567314,7239,-2.1555,0.22726,-2.3828,-2.8871,3.71,13604,"https://www.goodreads.com/search?q=Eric+Rickstad+The+Silent+Girls",0
"2014_Riddle,AG_Departure_SF.txt","FIC","English","SF","",2014,"Riddle","AG","Departure","","","","","M","US",108523,21,0.2260812582,13.232898427,4.1218575575,3.2754109238,4913,-2.2784,0.16606,-2.4444,-2.9244,3.85,18743,"https://www.goodreads.com/search?q=AG+Riddle+Departure",1
"2014_Rieger,Susan_TheDivorcePapers_CT.txt","FIC","English","NYT","",2014,"Rieger","Susan","TheDivorcePapers","","","","","F","US",127534,99,0.0984105512,17.5884705558,4.2961952011,3.6401969454,2380,-1.9088,0.37029,-2.2791,-2.8517,3.25,7007,"https://www.goodreads.com/search?q=Susan+Rieger+The+Divorce+Papers",1
"2014_Riordan,Rick_TheBloodofOlympus_MG.txt","FIC","English","MID","",2014,"Riordan","Rick","TheBloodOfOlympus","","","","","M","",143776,96,0.1007842483,11.5705778207,4.3001118947,3.1526385324,7935,-2.2438,0.18008,-2.4239,-2.944,4.42,259142,"https://www.goodreads.com/search?q=Rick+Riordan+The+Blood+Of+Olympus",0
"2014_Ritchie,Fiona_WayfaringStrangers_HIST.txt","NON","English","HIST","",2014,"Ritchie","Fiona","WayfaringStrangers","","","","","F","Scotland",148688,84,0.0513207547,27.2422132649,4.7804715599,5.0015889599,1204,-2.0688,0.18307,-2.2518,-2.8187,4.27,173,"https://www.goodreads.com/search?q=Fiona+Ritchie+Wayfaring+Strangers",1
"2014_RiveraMariano_TheCloser_ME.txt","NON","English","MEM","",2014,"RiveraMariano","","TheCloser","","","","","M","",105280,116,0.0743380855,17.7657779278,3.9104380606,3.5923120439,2806,-2.3623,0.21144,-2.5737,-3.0525,4.15,48606,"https://www.goodreads.com/search?q=+The+Closer",1
"2014_Rivers,Joan_DiaryofaMadDiva_ME.txt","NON","English","MEM","",2014,"Rivers","Joan","DiaryofaMadDiva","","","","","F","",66304,37,0.1123110151,18.6824457594,4.0658468792,3.6956408763,1283,-2.5166,0.078449,-2.5951,-2.9532,3.4,2599,"https://www.goodreads.com/search?q=+Diaryofa+Mad+Diva",1
"2014_Robb,JD_FestiveinDeath_MY.txt","FIC","English","MY","",2014,"Robb","JD","FestiveinDeath","","","","","F","US",140655,66,0.2159054615,11.5177694071,4.0130117974,2.9165782265,5976,-2.2338,0.25753,-2.4913,-3.002,4.31,21607,"https://www.goodreads.com/search?q=+Festivein+Death",0
"2014_Roberts,Nora_ShadowSpell_BS.txt","FIC","English","BS","",2014,"Nora","Roberts","ShadowSpell","","","","","F","US",130125,44,0.1659402242,12.5968054211,3.8653079481,2.8893237552,6765,-2.2606,0.22813,-2.4887,-3.0237,4.06,36405,"https://www.goodreads.com/search?q=Roberts+Nora+Shadow+Spell",0
"2014_Roberts,Nora_TheCollector_BS.txt","FIC","English","BS","",2014,"Nora","Roberts","TheCollector","","","","","F","US",184348,58,0.1713747646,11.6816424815,3.9749885745,2.9097469015,8162,-2.2506,0.25378,-2.5044,-3.0879,3.96,31828,"https://www.goodreads.com/search?q=Roberts+Nora+The+Collector",0
"2014_Robertson,Courtney_IDidntComeHere_ME.txt","NON","English","MEM","",2014,"Robertson","Courtney","IDidntComeHere","","","","","F","",91894,44,0.3806104129,16.6384211479,4.0247189028,3.6130288765,4021,-2.4757,0.14011,-2.6159,-3.0435,3.57,6292,"https://www.goodreads.com/search?q=Courtney+Robertson+I+Didnt+Come+Here",1
"2014_Robertson,Phil_unPHILtered_ME.txt","NON","English","MEM","",2014,"Robertson","Phil","unPHILtered","","","","","M","",58736,20,0.4295874822,19.3528830313,4.2406755943,4.0532002575,586,-2.1274,0.067987,-2.1954,-2.5871,3.25,16,"https://www.goodreads.com/search?q=+un+P+H+I+Ltered",1
"2014_Robertson,Sadie_LiveOriginal_ME.txt","NON","English","MEM","",2014,"Robertson","Sadie","LiveOriginal","","","","","F","",58848,17,0.4513761468,18.511481598,4.0184432575,3.7916698654,525,-2.1891,0.17968,-2.3688,-2.7962,4.23,2098,"https://www.goodreads.com/search?q=Sadie+Robertson+Live+Original",1
"2014_Robinson,Marilynne_Lila_PW.txt","FIC","English","PW","",2014,"Robinson","Marilynne","Lila","","Farrar,Straus&Giroux","TheNationalBookAwards","Shortlist","F","US",115117,20,0.2957074722,14.9502597403,3.8505959888,3.2217948249,3711,-2.3835,0.2694,-2.6529,-3.1706,3.95,30475,"https://www.goodreads.com/search?q=Marilynne+Robinson+Lila",0
"2014_Romm,James_DyingEveryDaySenecaattheCourtofNe_NF.txt","NON","English","MIX","",2014,"Romm","James","DyingEveryDaySenecaattheCourtofNe","","","","","M","",85303,78,0.2638334284,22.7717565403,4.6193825925,4.8221653683,2024,-2.3827,0.14688,-2.5296,-2.9587,4.1,1098,"https://www.goodreads.com/search?q=+Dying+Every+Day+Senecaatthe+Courtof+Ne",0
"2014_Rowe,Julie_AGreaterTomorrow_ME.txt","NON","English","MEM","",2014,"Rowe","Julie","AGreaterTomorrow","","","","","F","",57904,32,0.1823266219,19.9188166495,4.3475539513,4.2467780737,1851,-2.0731,0.1906,-2.2637,-2.6682,3.43,511,"https://www.goodreads.com/search?q=Julie+Rowe+A+Greater+Tomorrow",1
"2014_Russell,Gareth_TheEmperors_HIST.txt","NON","English","HIST","",2014,"Russell","Gareth","TheEmperors","","","","","M","UK",95153,99,0.081586144,32.2552542373,4.7249673386,5.4557376287,2532,-2.2919,0.14224,-2.4341,-2.9162,4.08,87,"https://www.goodreads.com/search?q=Gareth+Russell+The+Emperors",0
"2014_Russell,Gerard_HeirstoForgottenKingdoms_HIST.txt","NON","English","HIST","",2014,"Russell","Gerard","HeirstoForgottenKingdoms","","","","","M","UK",135936,120,0.048838312,24.4225655767,4.6306808554,4.818480274,2706,-2.2558,0.12638,-2.3821,-2.9031,4.21,1274,"https://www.goodreads.com/search?q=+Heirsto+Forgotten+Kingdoms",1
"2014_Russell,RachelRenee_TalesfromaNotSoGlamTVStar_MG.txt","FIC","English","MID","",2014,"Russell","RachelRenee","TalesFromANotSoGlamTVStar","","","","","F","",36054,16,0.1674140508,11.083307716,4.1526405215,2.7364164829,1553,-2.3499,0.10021,-2.4501,-2.8248,4.35,17836,"https://www.goodreads.com/search?q=+Tales+From+A+Not+So+Glam+T+V+Star",1
"2014_Ryan,April_ThePresidencyinBlackandWhite_ME.txt","NON","English","MEM","",2014,"Ryan","April","ThePresidencyinBlackandWhite","","","","","F","",77504,49,0.1597077244,22.0056785917,4.5331139389,4.6070725762,1336,-2.2331,0.15009,-2.3832,-2.8121,3.84,81,"https://www.goodreads.com/search?q=+The+Presidencyin+Blackand+White",1
"2014_Sandberg,Sheryl_LeanInforGraduates_ME.txt","NON","English","MEM","",2014,"Sandberg","Sheryl","LeanInforGraduates","","","","","F","",66295,24,0.178041543,20.40473992,4.4974041773,4.4671186771,1126,-2.2365,0.1821,-2.4186,-2.8538,4.13,3759,"https://www.goodreads.com/search?q=+Lean+Infor+Graduates",1
"2014_Santana,Carlos_TheUniversalTone_ME.txt","NON","English","MEM","",2014,"Santana","Carlos","TheUniversalTone","","","","","M","",233890,193,0.0874397148,19.2692371066,3.9997725295,3.7688794861,6344,-2.3758,0.18847,-2.5643,-3.2272,4.1,677,"https://www.goodreads.com/search?q=Carlos+Santana+The+Universal+Tone",1
"2014_Savage,Sam_ItWillEndWithUs_CT.txt","FIC","English","NYT","",2014,"Savage","Sam","ItWillEndWithUs","","","","","M","US",22755,15,0.2628865979,22.7095808383,4.21306151,4.2411012981,906,-2.2841,0.10924,-2.3934,-2.7383,3.68,105,"https://www.goodreads.com/search?q=Sam+Savage+It+Will+End+With+Us",1
"2014_Savage,Shay_Transcendence_ROM.txt","FIC","English","ROM","",2014,"Savage","Shay","Transcendence","","","","","F","US",121749,13,0.7773079634,19.1128728414,3.7803319975,3.559956969,10467,-2.4612,0.19012,-2.6513,-3.1868,4.06,20285,"https://www.goodreads.com/search?q=Shay+Savage+Transcendence",1
"2014_Scott,Kylie_Play_ROM.txt","FIC","English","ROM","",2014,"Scott","Kylie","Play","","","","","F","Australia",103748,26,0.3225181598,10.3108725899,3.9653536181,2.7306503649,5889,-2.4158,0.23458,-2.6504,-3.0995,4.27,54808,"https://www.goodreads.com/search?q=Kylie+Scott+Play",1
"2014_Seckert,Sven_EmpireofCotton_HIST.txt","NON","English","HIST","",2014,"Seckert","Sven","EmpireofCotton","","","","","M","US",185208,51,0.0897196262,34.1020069969,5.1793873679,5.9807623943,688,-2.2547,0.12133,-2.376,-3.0134,3.87,2801,"https://www.goodreads.com/search?q=+Empireof+Cotton",0
"2014_Segal,Lore_HalftheKingdom_CT.txt","FIC","English","NYT","",2014,"Segal","Lore","HalftheKingdom","","","","","F","US",48671,55,0.1130099228,16.2128580946,4.2012771521,3.6317284686,2469,-2.3082,0.098649,-2.4069,-2.7934,3.87,2823,"https://www.goodreads.com/search?q=+Halfthe+Kingdom",0
"2014_Segel,Jason_Nightmares!_MG.txt","FIC","English","MID","",2014,"Segel","Jason","Nightmares","","","","","M","",86791,32,0.4421912833,12.0777901475,4.2067834314,3.1354612621,5187,-2.3707,0.17739,-2.5481,-2.9657,3.88,8828,"https://www.goodreads.com/search?q=Jason+Segel+Nightmares",0
"2014_Shafer,David_WhiskeyTangoFoxtrot_MY.txt","FIC","English","MY","",2014,"Shafer","David","WhiskeyTangoFoxtrot","","","","","M","US",174671,73,0.1940298507,14.4871029278,4.1773240193,3.4851723752,7081,-2.2869,0.22465,-2.5115,-3.0495,3.48,5973,"https://www.goodreads.com/search?q=David+Shafer+Whiskey+Tango+Foxtrot",0
"2014_Sharma,Akhil_FamilyLife_CT.txt","FIC","English","NYT","",2014,"Sharma","Akhil","FamilyLife","","","","","M","India/US",61158,24,0.5145754119,14.1275121275,4.1014772858,3.3981334875,3028,-2.3495,0.14989,-2.4993,-2.9112,3.53,9189,"https://www.goodreads.com/search?q=Akhil+Sharma+Family+Life",1
"2014_Sheridan,Mia_ArchersVoice_ROM.txt","FIC","English","ROM","",2014,"Sheridan","Mia","ArchersVoice","","","","","F","US",131849,27,0.361790734,14.5432384734,3.9197622183,3.2291758883,11861,-2.3479,0.21598,-2.5639,-3.1115,4.35,134350,"https://www.goodreads.com/search?q=Mia+Sheridan+Archers+Voice",1
"2014_Sherratt,Mel_WatchingOverYou_MY.txt","FIC","English","MY","",2014,"Sherratt","Mel","WatchingOverYou","","","","","F","UK",109050,31,0.3423618635,13.063009104,3.9987188051,3.1562189625,6317,-2.2489,0.32449,-2.5734,-3.0933,3.85,2327,"https://www.goodreads.com/search?q=Mel+Sherratt+Watching+Over+You",0.27
"2014_Shipstead,Maggie_AstonishMe_CT.txt","FIC","English","NYT","",2014,"Shipstead","Maggie","AstonishMe","","","","","F","US",102162,26,0.2371134021,15.8390697674,4.2195758795,3.5842603693,4383,-2.2184,0.2517,-2.4701,-2.9794,3.59,17080,"https://www.goodreads.com/search?q=Maggie+Shipstead+Astonish+Me",0
"2014_Short,Martin_IMustSay_ME.txt","NON","English","MEM","",2014,"Short","Martin","IMustSay","","","","","M","",109607,115,0.0889938249,20.9333460657,4.2259215865,4.0661318492,3185,-2.3824,0.13362,-2.516,-2.9655,4.08,12143,"https://www.goodreads.com/search?q=Martin+Short+I+Must+Say",1
"2014_Shteyngart,Gary_LittleFailure_ME.txt","NON","English","MEM","",2014,"Shteyngart","Gary","LittleFailure","","","","","M","",139079,74,0.1168141593,19.7977224199,4.2968302383,4.0716660348,2961,-2.362,0.15081,-2.5128,-2.9809,3.65,7266,"https://www.goodreads.com/search?q=Gary+Shteyngart+Little+Failure",1
"2014_Sides,Hampton_IntheKingdomofIce_HIST.txt","NON","English","HIST","",2014,"Sides","Hampton","IntheKingdomofIce","","","","","M","US",170727,95,0.2034428795,22.9317662861,4.548820054,4.5495066898,6406,-2.2529,0.16957,-2.4225,-3.0008,4.24,20017,"https://www.goodreads.com/search?q=+Inthe+Kingdomof+Ice",0
"2014_Silber,Joan_FoolsStories_PW.txt","FIC","English","PW","",2014,"Silber","Joan","FoolsStories","","W.W.Norton&Co.","PEN/FaulknerAwardforFiction","Shortlist","F","US",81126,40,0.0913242009,15.7465062112,3.9959290662,3.4466069681,2996,-2.5087,0.1199,-2.6286,-3.0162,3.73,861,"https://www.goodreads.com/search?q=Joan+Silber+Fools+Stories",1
"2014_Simpson,Mona_Casebook_CT.txt","FIC","English","NYT","",2014,"Simpson","Mona","Casebook","","","","","F","US",130475,49,0.1990740741,11.8570519811,3.9448851813,2.9505352747,6787,-2.4741,0.18845,-2.6625,-3.1342,3.3,2285,"https://www.goodreads.com/search?q=Mona+Simpson+Casebook",1
"2014_Singh,Nalini_ShieldofWinter_ROM.txt","FIC","English","ROM","",2014,"Singh","Nalini","ShieldofWinter","","","","","F","Fiji",177958,61,0.2784297855,16.4440953613,4.2326329331,3.7232771199,9992,-2.3462,0.27409,-2.6203,-3.1803,4.31,19242,"https://www.goodreads.com/search?q=+Shieldof+Winter",0
"2014_Skyhorse,Brando_TakeThisMan_NF.txt","NON","English","MIX","",2014,"Skyhorse","Brando","TakeThisMan","","","","","M","",102439,47,0.1402855369,17.3126584418,4.1810159152,3.7322495524,3912,-2.3438,0.13463,-2.4785,-2.9406,3.72,1187,"https://www.goodreads.com/search?q=Brando+Skyhorse+Take+This+Man",1
"2014_Slaughter,Karin_CopTown_MY.txt","FIC","English","MY","",2014,"Slaughter","Karin","CopTown","","","","","F","US",151490,61,0.2436472347,10.6003778602,4.1523647646,2.9698823889,7866,-2.1923,0.24616,-2.4385,-3.0299,3.9,28784,"https://www.goodreads.com/search?q=Karin+Slaughter+Cop+Town",0
"2014_Smiley,Jane_SomeLuck_CT.txt","FIC","English","NYT","",2014,"Smiley","Jane","SomeLuck","","","","","F","US",185341,121,0.1797612438,19.0503648885,4.068774724,3.7232507883,8474,-2.2868,0.20488,-2.4917,-3.0716,3.62,19076,"https://www.goodreads.com/search?q=Jane+Smiley+Some+Luck",0
"2014_Smith,AlexanderMccall_TheHandsomeMansDeLuxe_MY.txt","FIC","English","MY","",2014,"Smith","AlexanderMccall","TheHandsomeMansDeLuxe","","","","","M","UK",90308,25,0.375676651,14.6105808122,4.1514563107,3.5000684709,4041,-2.2185,0.23739,-2.4559,-2.9212,4,12435,"https://www.goodreads.com/search?q=+The+Handsome+Mans+De+Luxe",0
"2014_Smith,Ali_HowToBeBoth_PW.txt","FIC","English","PW","",2014,"Smith","Ali","HowToBeBoth","","HamishHamilton","TheManBookerPrize","Shortlist","F","Scotland",200076,48,0.4363185621,17.9440358744,3.9791466226,3.6331319728,8351,-2.2227,0.71523,-2.938,-3.4287,3.66,21062,"https://www.goodreads.com/search?q=Ali+Smith+How+To+Be+Both",1
"2014_Smith,Andrew_GrasshopperJungle_CT.txt","FIC","English","NYT","",2014,"Smith","Andrew","GrasshopperJungle","","","","","M","US",120836,77,0.2929249353,14.6255144033,4.2911047025,3.5410554369,5293,-2.1923,0.19199,-2.3843,-2.8732,3.63,17371,"https://www.goodreads.com/search?q=Andrew+Smith+Grasshopper+Jungle",1
"2014_Smith,Jennifer_TheGeographyofYouandMe_YA.txt","FIC","English","YA","",2014,"Smith","Jennifer","TheGeographyofYouandMe","","","","","F","",82556,10,0.36159601,19.1545243619,4.1100878477,3.7553680754,5109,-2.4838,0.18436,-2.6682,-3.0917,3.65,33359,"https://www.goodreads.com/search?q=+The+Geographyof+Youand+Me",0
"2014_Smith,NicholasSansbury_ExtinctionHorizon_SF.txt","FIC","English","SF","",2014,"Smith","NicholasSansbury","ExtinctionHorizon","","","","","M","US",110747,47,0.28465063,12.5463917526,4.3735308324,3.4097285475,9724,-2.2949,0.20566,-2.5005,-2.996,3.97,6276,"https://www.goodreads.com/search?q=+Extinction+Horizon",0
"2014_Smith,TomRob_TheFarm_MY.txt","FIC","English","MY","",2014,"Smith","TomRob","TheFarm","","","","","M","UK",99997,17,0.2050326188,15.7898310437,4.1807220567,3.6457995111,4951,-2.3174,0.18308,-2.5004,-2.9478,4.07,88410,"https://www.goodreads.com/search?q=+The+Farm",1
"2014_Spencer,Charles_KillersoftheKing_HIST.txt","NON","English","HIST","",2014,"Spencer","Charles","KillersoftheKing","","","","","M","UK",120836,132,0.0683839313,29.3861867704,4.6331336345,5.0894407827,4806,-2.3725,0.16249,-2.535,-3.0336,3.78,1111,"https://www.goodreads.com/search?q=+Killersofthe+King",0
"2014_SpivackEmily_WornStory.txt","NON","English","MIX","",2014,"Spivack","Emily","WornStory","","","","","F","",51134,12,0.1196581197,19.606595092,4.1422863138,3.9302342071,1372,-2.2627,0.16413,-2.4269,-2.7995,3.74,748,"https://www.goodreads.com/search?q=Emily+Spivack+Worn+Story",1
"2014_Stace,Wesley_Wonderkid_CT.txt","FIC","English","NYT","",2014,"Stace","Wesley","Wonderkid","","","","","M","UK",147342,74,0.3316998469,15.7804433972,4.1666107945,3.5393008904,5011,-2.3499,0.1813,-2.5312,-3.015,3.52,151,"https://www.goodreads.com/search?q=Wesley+Stace+Wonderkid",1
"2014_Standiford,Natalie_Countdown_MG.txt","FIC","English","MID","",2014,"Standiford","natalie","Countdown","","","","","F","",54610,28,0.2,11.9811320755,4.1461479511,3.1296860769,3486,-2.0833,0.24043,-2.3237,-2.7095,4.23,6024,"https://www.goodreads.com/search?q=natalie+Standiford+Countdown",0
"2014_StAubyn,Edward_LostforWords_CT.txt","FIC","English","NYT","",2014,"StAubyn","Edward","LostforWords","","","","","M","UK",58316,33,0.1087124133,24.5128205128,4.4302451334,4.6088563018,2343,-2.2726,0.20253,-2.4751,-2.8632,4.02,18069,"https://www.goodreads.com/search?q=+Lostfor+Words",0
"2014_StClaire,Roxanne_BarefootinWhite_ROM.txt","FIC","English","ROM","",2014,"StClaire","Roxanne","BarefootinWhite","","","","","F","US",108367,21,0.3176151762,13.1210800339,4.0388491209,3.1465421998,6574,-2.349,0.25257,-2.6016,-3.0587,3.93,2627,"https://www.goodreads.com/search?q=+Barefootin+White",0
"2014_Stelmach,Orest_TheBoyWhoGlowedintheDark_MY.txt","FIC","English","MY","",2014,"Stelmach","Orest","TheBoyWhoGlowedintheDark","","","","","M","US",99601,22,0.2561017532,10.553189235,4.2420651714,3.0912586592,5124,-2.1376,0.21802,-2.3556,-2.8389,4,991,"https://www.goodreads.com/search?q=+The+Boy+Who+Glowedinthe+Dark",0
"2014_Sternbergh,Adam_ShovelReady_MY.txt","FIC","English","SF","",2014,"Sternbergh","Adam","ShovelReady","","","","","M","Canada/US",68216,26,0.1772885284,8.6877228732,4.0923041605,2.6464514805,2201,-2.2151,0.16866,-2.3838,-2.8274,3.46,5172,"https://www.goodreads.com/search?q=Adam+Sternbergh+Shovel+Ready",1
"2014_Stevens,Chevy_ThatNight_MY.txt","FIC","English","MY","",2014,"Stevens","Chevy","ThatNight","","","","","F","Canada",137831,38,0.1841349605,14.7903208499,3.8995303211,3.2092349621,8755,-2.3395,0.24884,-2.5883,-3.1475,3.98,21281,"https://www.goodreads.com/search?q=Chevy+Stevens+That+Night",1
"2014_Stevenson,Bryan_JustMercy_ME.txt","NON","English","MEM","",2014,"Stevenson","Bryan","JustMercy","","","","","M","",134686,74,0.2668725187,19.9180715765,4.5729400313,4.4222427606,5676,-2.0239,0.24875,-2.2726,-2.8336,4.62,194270,"https://www.goodreads.com/search?q=Bryan+Stevenson+Just+Mercy",1
"2014_Stibbe,Nina_ManattheHelm_CT.txt","FIC","English","NYT","",2014,"Stibbe","Nina","ManattheHelm","","","","","F","UK",111565,58,0.1424148607,20.2330431629,4.0713629722,3.8872205278,5243,-2.353,0.16448,-2.5175,-2.953,3.61,4314,"https://www.goodreads.com/search?q=+Manatthe+Helm",1
"2014_StJohnMandel,Emily_StationEleven_PW.txt","FIC","English","PW","",2014,"StJohnMandel","Emily","StationEleven","","AlfredA.Knopf","TheNationalBookAwards","Shortlist","F","Canada",120286,49,0.1400078217,16.8514990193,4.281579366,3.7413042972,6177,-2.2483,0.21363,-2.4619,-2.9484,4.06,404955,"https://www.goodreads.com/search?q=+Station+Eleven",0
"2014_Stroud,Jonathan_TheWhisperingSkull_MG.txt","FIC","English","MID","",2014,"Stroud","Johnathan","TheWhisperingSKull","","","","","M","",136060,30,0.2886219553,12.5296988673,4.2170610978,3.1801471493,7863,-2.287,0.23989,-2.5269,-3.0569,4.33,20459,"https://www.goodreads.com/search?q=+The+Whispering+S+Kull",1
